"Table 12-1 ENTHALPY OF FORMATION OF GAS - ORGANIC COMPOUNDS"
""
"HfI=A+BT+CT?                                      (Hf - kjoule/mol, T - K)"
"NO     FORMULA                      NAME                   A                B             C        TMIN     TMAX       Hf @ 298 K| Hf @ 500 K"
"1 |CBrCIF2      BROMOCHLORODIFLUOROMETHANE           -447.716       1.9664E-03     2.5405E-06      333      1000         -431.37     -446.10"
"2 |CBrCI3       BROMOTRICHLOROMETHANE                  -57.889      1.2183E-02    -1.8701E-06      333      1000          -38.90      -52.26"
"3 |CBrF3        BROMOTRIFLUOROMETHANE                -663.863      -3.4821E-03     4.7946E-06      333      1000        -648.94     -664.41"
"4 |CBr2F2       DIBROMODIFLUOROMETHANE               -424.249       2.1691E-02     2.1549E-06      333      1000        -386.60     -412.86"
"5 |CCIF3        CHLOROTRIFLUOROMETHANE               -706.510      -7.0337E-03     7.0145E-06      298      1000        -707.93     -708.27"
"6 |CCIN         CYANOGEN CHLORIDE                     136.095       7.2566E-03    -3.5187E-06      298      1000         137.95      138.84"
"7 {CCI2F2       DICHLORODIFLUOROMETHANE              -493.461      -7.5944E-04     3.9602E-06      298      1000        -493.29     -492.85"
"8 |CCI20        PHOSGENE                             -219.628       2.3616E-03    -6.7978E-07      298      1000        -218.95     -218.62"
"9 |CCI3F        TRICHLOROFLUOROMETHANE               -286.592       4.9380E-03     1.4901E-06      298      1000        -284.93     -283.75"
"10 |CCl4         CARBON TETRACHLORIDE                 -103.244       9.0605E-03     9.5332E-07      298      1000        -100.42      -98.48"
"11 |CF20         CARBONYL FLUORIDE                    -636.813      -8.2130E-03     3.7389E-06      298      1000        -638.90     -639.98"
"12 |CF4          CARBON TETRAFLUORIDE                 -930.396      -1.1697E-02     8.9680E-06      298      1000        -933.03     -934.00"
"13 |CHBr3        TRIBROMOMETHANE                       -27.833 -|   -8.3580E-03     6.9128E-06      333      1000          16.70      -30.28"
"14 |CHCIF2       CHLORODIFLUOROMETHANE                -478.189      -2.1958E-02     1.2380E-05      298      1000        -483.67     -486.07"
"16 |CHCI2F       DICHLOROFLUOROMETHANE                -281.303      -1.4763E-02     8.7128E-06      298      1000        -284.93     -286.51"
"16 |CHCI3        CHLOROFORM                            -98.906      -1.0149E-02     7.1513E-06      298      1000        -101.25     -102.19"
"17 |CHF3         TRIFLUOROMETHANE                     -691.657      -2.3233E-02     1.1683E-05      298      1000        -697.51     -700.35"
"18 |CHI3         TRIIODOMETHANE                        116.960      -1.1825E-03     2.7648E-06      459      1000         210.87      117.06"
"19 |CHN          HYDROGEN CYANIDE                      135.847      -2.1831E-03    -4.3739E-07      298      1000         135.14      134.65"
"20 |CHNS         ISOTHIOCYANIC ACID                    140.808      -5.2396E-02     2.7098E-05      389       717         127.61      121.38"
"21 |CH2BrCl      BROMOCHLOROMETHANE                    -561.279     -2.7332E-02     1.4131E-05      333      1000         -42.70      -61.41"
"22 |CH2Br2       DIBROMOMETHANE                        -39.382      -2.5218E-02     1.3158E-05      333      1000         -14.80      -48.70"
"23 |CH2CIF       CHLOROFLUOROMETHANE                  -256.086      -3.2741E-02     1.6116E-05      298      1000        -264.43     -268.43"
