Table 21-1 VISCOSITY OF GAS - ORGANIC COMPOUNDS

"Ngas=A+BT+CT                             (ngas - micropoise, T - K)"
"NO     FORMULA                      NAME                 A             B              c      TMIN TMAX N, @25 C nge@TMIN ngo, @TMAX"
43 |CHS5CISi     METHYL CHLOROSILANE                  -6.691    3.5509E-01    -6.0616E-05|   139  1000   93.79   41.50      287.78
44 |CH5N         METHYLAMINE                          -5.334    34181E-01     -7.4297E-05    267  1000   89.97   80.63      262.18
45 |CH6Si        METHYL SILANE                        5429      3.4287E-01    -7.7044E-05|   116  1000   89.95   33.31      260.40
46 |CN40O8       TETRANITROMETHANE                   -15.752    3.4934E-01    -5.9980E-05    287  1000  83.07    79.57      273.61
47 |co           CARBON MONOXIDE                     23.811     5.3944E-01    -1.5411E-04     68  1250  170.95   59.78      457.31
48 |COS          CARBONYL SULFIDE                    -11.490    4.9840E-01    -9.9991E-05    134  1000  128.22   53.50      386.92
49 [cO2          CARBON DIOXIDE                       11.811    4.9838E-01    -1.0851E-04    195  1500  150.76   104.87     515.23
50 |CS2          CARBON DISULFIDE                     .7.700    3.6594E-01    -2.5416E-05    273  583   99.15    90.31      197.00
51 |C2BrF3       BROMOTRIFLUOROETHYLENE               -7.541    4.8895E-01    -1.0519E-04    271  1000  128.89   117.24     376.22
"52 |C2Br2F4      1,2-DIBROMOTETRAFLUOROETHANE         -7.132    4.5248E-01    -8.5233E-05    320  1000    —      128.93     360.11"
53 |C2CIF3       CHLOROTRIFLUOROETHYLENE              -3.948    4.5063E-01    -1.0575E-04    245  1000  121.01   100.11     340.93
54 |C2CIF5       CHLOROPENTAFLUOROETHANE              3736      4.4326E-01    -1.0051E-04    250  500   126.96   108.27     200.24
"55 |C2CI2F4      1,2-DICHLOROTETRAFLUOROETHANE       26.642     2.7226E-01    8.7050E-05     230  500   115.55   93.87      184.53"
