"Table 7-1 VAPOR PRESSURE - ORGANIC COMPOUNDS"
""
"logP=A+B/T+Clog,, T+DT+ET                                (P -mmHg, T - K)"
"NO      FORMULA                      NAME                      A            B             C             D                E         TMIN       TMAX"
"1  CBrCIF2       BROMOCHLORODIFLUOROMETHANE              27.6647    -1.9063E+03   -7.4195E+00   -3.7276E-11     4.5327E-06      114.00     426.15"
"2  |CBrCI3       BROMOTRICHLOROMETHANE                    -4.3224   -1.8417E+03    6.1642E+00   -1.2539E-02     6.4762E-06      252.15     606.00"
"3  |CBrfF3       BROMOTRIFLUOROMETHANE                   25.1401    -1.4666E+03   -6.7461E+00   -1.6045E-10     6.2569E-06      105.15     340.15"
"4  |CBr2F2       DIBROMODIFLUOROMETHANE                   -3.5618   -1.4303E+03    6.1979E+00   -1.7310E-02     1.2349E-05      163.05     478.00"
"5  |(CCIF3      CHLOROTRIFLUOROMETHANE                    6.4418    -1.0028E+03    1.6554E+00   -1.4218E-02     1.6777E-05       92.15     301.96"
"6  |CCIN        CYANOGEN CHLORIDE                         -9.0499   -1.2832E+03    8.2432E+00   -1.6132E-02     9.6127E-06      266.65     449.00"
"7  |CClI2F2     DICHLORODIFLUOROMETHANE                  52.5701    -2.2537E+03   -1.8265E+01    1.2980E-02     2.0286E-13      115.15     384.95"
"8  |CCI20       PHOSGENE                                 46.6551    -2.4657E+03   -1.5351E+01    9.2288E-03     2.1645E-13      145.37     455.00"
"g |CCI3F        TRICHLOROFLUOROMETHANE                   44.0884    -2.5022E+03   -1.4193E+01    7.8086E-03     1.3769E-13      162.04     471.20"
"10  |CCl4        CARBON TETRACHLORIDE                     31.9407    -2.6614E+03   -8.5763E+00   -6.7136E-10     2.9732E-06     250.33      556.35"
"11  |CF20        CARBONYL FLUORIDE                       -71.0204    -3.7123E+02    4.1621E+01   -1.2131E-01     1.1356E-04      161.89     297.00"
"12 |CF4          CARBON TETRAFLUORIDE                    -19.0860    -5.7612E+02    1.6125E+01   -7.7262E-02     1.0889E-04       89.56     227.50"
"13 |CHBr3        TRIBROMOMETHANE                         -10.2943    -2.1700E+03    9.1193E+00   -1.6495E-02     7.4917E-06     281.20      696.00"
"14 |CHCIF2       CHLORODIFLUOROMETHANE                    40.3847    -2.0731E+03   -1.2317E+01   -2.5116E-10     1.0498E-05      115.73     369.30"
"15 |CHCI2F       DICHLOROFLUOROMETHANE                     6.8004    -1.5999E+03    1.6648E+00   -1.0603E-02     8.3366E-06      138.15    451.58"
"16   |CHCI3        CHLOROFORM                               56.6178    -3.2462E+03   -1.8700E+01    9.5150E-03     1.1653E-12     209.63      536.40"
"17 |CHF3         TRIFLUOROMETHANE                         34.4731    -1.5956E+03   -1.0394E+01    2.1739E-09     1.2925E-05     117.97      298.89"
"18 |CHI3         TRIODOMETHANE                           2575138     -1.0203E+04   -9.8604E+01    7.4485E-02    -2.1057E-05     410.15      794.55"
"19 |CHN          HYDROGEN CYANIDE                        -57.5717    -3.5182E+02    2.9640E+01   -4.7820E-02     2.8550E-05     259.91     456.65"
"20  |CHNS         ISOTHIOCYANIC-ACID                         e           -              -            e               ∙∙∙∙∙∙⋅∙∙    ∙∙∙∙⋅−∙−−∙⋅∙∙∙∙∙∙∙"
