"Table 22-1 VISCOSITY OF LIQUID - ORGANIC COMPOUNDS"
""
"log1on""q=A+B,T+CT+CT2                                   (nyq - centipoise, T - K)"
"NO     FORMULA                    NAME                  A           B              C            D        TMIN    TMAX     n;q @25 C   n;; @TMAX"
"1  CBrCIF2     BROMOCHLORODIFLUOROMETHANE            -5.3203  5.2567E+02      1.8649E-02 -2.7670E-05    160    426       0.349        0.069"
"2  |CBrClI3    BROMOTRICHLOROMETHANE                 -2.4807  6.5384E+02     2.4106E-03 -2.9900E-06    252     606        1.463       0.091"
"3  |CBrF3      BROMOTRIFLUOROMETHANE                -17.3630 1.4685E+03      6.7833E-02 -9.6658E-05|    170    340       0.157        0.070"
"4   |CBr2r2     DIBROMODIFLUOROMETHANE               -2.3825   3.4361E+02     6.1053E-03 -9.9243E-06    220     478       0.511        0.097"
"5  |CCIF3      CHLOROTRIFLUOROMETHANE              -15.2276 1.1396E+03       6.6727E-02 -1.0913E-04     170    302       0.061        0.056"
"6  |CCIN       CYANOGEN CHLORIDE                   -34.0692 4.3759E+03       8.8017E-02 -8.1600E-05    267     449       0.395        0.056"
"7  |CCI2F2     DICHLORODIFLUOROMETHANE             -14.1271   1.2812E+03     5.1192E-02 -6.8214E-05     170    385       0.234        0.063"
"8 |CCI20       PHOSGENE                             -5.9900   8.9328E+02     1.2942E-02 -1.4615E-05    253     455       0.375        0.072"
"9  |CCI3F      TRICHLOROFLUOROMETHANE               -8.7050   9.7314E+02     2.6505E-02 -3.1615E-05    170     471       0.448        0.068"
"10 |CCl4        CARBON TETRACHLORIDE                 -6.4564   1.0379E+03     1.4021E-02 -1.4107E-05    265     556       0.893        0.070"
"11 {CF20        CARBONYL FLUORIDE                    15.3424 -1.0000E+03     -6.0892E-02 5.3802E-05     162     297         —          0.043"
"12 |CF4         CARBON TETRAFLUORIDE                 -8.1062   4.7871E+02     5.0987E-02 -1.3379E-04     90     228         ———        0.046"
"13 |CHBr3       TRIBROMOMETHANE                      -3.3401   7.2801E+02     5.4337E-03 -5.0412E-06    281     696        1.878       0.111"
"14 |CHCIF2      CHLORODIFLUOROMETHANE               -10.8934 9.7972E+02       3.8730E-02 -5.2025E-05    170     369       0.207        0.093"
"15 |CHCI2F      DICHLOROFLUOROMETHANE                -9.36562  9.7434E+02     2.9611E-02 -3.6067E-05    170     452       0.343        0.065"
"16 |CHCI3       CHLOROFORM                           -4.7831   6.9902E+02     1.0929E-02 -1.2244E-05    210     536       0.539        0.073"
"17 |CHF3        TRIFLUOROMETHANE                    -21.3082 1.5503E+03       9.5945E-02 -1.5489E-04    170     299       0.054        0.052"
"18  |CHI3        TRIIODOMETHANE                          ——                       ----        ---—-       -—-—    --         −∙∙∙        −∙∙∙∙"
"19  |CHN         HYDROGEN CYANIDE                    -12.0812 1.3183E+03       3.5234E-02 -4.0185E-05    260     457       0.188        0.033"
"20  |CHNS        ISOTHIOCYANIC-ACID                      ——                       —————       ——          −∙∙∙    ∙∙∙∙∙      −∙∙∙        −∙∙∙"
"21CHZBrCI        BROMOCHLOROMETHANE                   -5.2060   7.7028E+02     1.1905E-02 -1.2455E-05    185     557       0.660        0.088"
"22  |CH2Br2      DIBROMOMETHANE                       -5.4865   8.6380E+02     1.2128E-02 -1.1614E-05    230     611       0.987        0.100"
"23  |CH2CIF      CHLOROFLUOROMETHANE                  -9.6115   9.7434E+02     2.9611E-02 -3.6067E-05    170     424       0.190        0.057"
"24  |CH2CI2      DICHLOROMETHANE                      -5.1043  6.8653E+02      1.2459E-02 -1.4540E-05    208     510       0.417        0.065"
"25  |CH2F2       DIFLUOROMETHANE                      -0.9739   1.3685E+02     2.7097E-03 -1.3376E-05    200     352       0.127        0.051"
"26  |CH212       DIIODOMETHANE                        -1.4610   5.0743E+02     1.1256E-03 -1.8470E-06    279     747       2.584        0.107"
"27  |CH20        FORMALDEHYDE                         -6.3673   6.5848E+02     1.9414E-02 -2.7279E-05    193     408       0.160        0.042"
"28  |CH202       FORMIC ACID                          -4.2125  9.7953E+02      5.5520E-03 -5.7723E-06    281     580       1.641        0.057"
"29  |CH3Br       METHYL BROMIDE                       -9.5633   1.0306E+03     2.8322E-02 -3.1920E-05    193     467       0.324        0.083"
"30  {CH3CI       METHYL CHLORIDE                      -7.3473  8.5395E+02      1.9485E-02 -2.3484E-05    249     416       0.173        0.056"
"31  |CH3CI3Si    METHYL TRICHLOROSILANE               -5.0787  7.1071E+02      1.2214E-02 -1.4351E-05    225     517       0.469        0.060"
"32  |CH3F        METHYL FLUORIDE                      -7.1229  5.0487E+02      3.0365E-02 -5.4345E-05    131     318       0.062        0.042"
"33  |CHa3I       METHYL IODIDE                        -9.3737   1.1262E+03     2.55613E-02 -2.6102E-05   250     528       0.490        0.090"
